,loss,f1-score,val_loss,val_f1-score
0,0.7293270826339722,0.5647324323654175,0.7689810991287231,0.5173636078834534
1,0.7254225015640259,0.5699782967567444,0.7559780478477478,0.5333911776542664
2,0.7200285196304321,0.5786307454109192,0.7494043707847595,0.53837651014328
3,0.7158726453781128,0.5851159691810608,0.7469172477722168,0.5383192896842957
4,0.7114351987838745,0.5924490094184875,0.7434195876121521,0.5405993461608887
5,0.7077954411506653,0.5971352458000183,0.7399159669876099,0.5434939861297607
6,0.703105092048645,0.6046257019042969,0.7360231876373291,0.5467648506164551
7,0.6978243589401245,0.6144910454750061,0.7317454814910889,0.5521681308746338
8,0.6959983706474304,0.6172008514404297,0.7287229895591736,0.5571858286857605
9,0.6903585195541382,0.6272236108779907,0.7260839939117432,0.562120258808136
10,0.6865147948265076,0.6348337531089783,0.7216225266456604,0.5709723234176636
11,0.6834000945091248,0.6405991315841675,0.7159140110015869,0.5808135867118835
12,0.680463969707489,0.6462695002555847,0.7112147808074951,0.5876837372779846
13,0.6754156351089478,0.6552336812019348,0.7078471779823303,0.5922015905380249
14,0.6724886298179626,0.660830020904541,0.7063261866569519,0.593829870223999
15,0.6673464775085449,0.6714903712272644,0.7044041156768799,0.5965285301208496
16,0.664731502532959,0.6757819652557373,0.7031037211418152,0.5982995629310608
17,0.6592459082603455,0.6869239807128906,0.7007941603660583,0.6026332974433899
18,0.6545749306678772,0.6953570246696472,0.6974927186965942,0.6093378067016602
19,0.651190996170044,0.7019126415252686,0.6948059797286987,0.6148070096969604
20,0.6468459367752075,0.7117436528205872,0.6937179565429688,0.6179735660552979
21,0.6391299962997437,0.7266694903373718,0.691327691078186,0.6238135099411011
22,0.6350243091583252,0.7337825894355774,0.6877039074897766,0.6317693591117859
23,0.631460964679718,0.7406725287437439,0.6837925910949707,0.6402424573898315
24,0.6283092498779297,0.7476443648338318,0.679872453212738,0.6487358212471008
25,0.6241222023963928,0.7591940760612488,0.674503743648529,0.6601184010505676
26,0.615780234336853,0.7740414142608643,0.669422447681427,0.6711983680725098
27,0.6105779409408569,0.7859107851982117,0.6651518940925598,0.6809405088424683
28,0.6082620024681091,0.7901982665061951,0.6588169932365417,0.6946104764938354
29,0.6002668738365173,0.8049848079681396,0.6535694599151611,0.7057229280471802
30,0.5958071351051331,0.8131082653999329,0.6495064496994019,0.7148275971412659
31,0.5945778489112854,0.8184143900871277,0.645905613899231,0.7227922677993774
32,0.5829982161521912,0.8409305214881897,0.644393801689148,0.7263367176055908
33,0.5809723138809204,0.8464511036872864,0.6414973139762878,0.7324133515357971
34,0.5817506909370422,0.8432232737541199,0.638884961605072,0.7381708025932312
35,0.5724985003471375,0.8626075387001038,0.6352536678314209,0.7458261251449585
36,0.5701332092285156,0.8696048259735107,0.6303845643997192,0.7561665773391724
37,0.5637837648391724,0.879533588886261,0.6263402104377747,0.7649213075637817
38,0.5557834506034851,0.8960205912590027,0.6227455735206604,0.7729333639144897
39,0.5508422255516052,0.9071142673492432,0.6192616820335388,0.7808727025985718
40,0.5533447861671448,0.9042370915412903,0.6166843771934509,0.7872159481048584
41,0.548009991645813,0.9134395718574524,0.6133761405944824,0.7945807576179504
42,0.540070116519928,0.931468665599823,0.6079972982406616,0.8059827089309692
43,0.5341152548789978,0.9427766799926758,0.6055930256843567,0.8113765716552734
44,0.5341319441795349,0.9419090747833252,0.6046414375305176,0.814184844493866
45,0.5332881212234497,0.9450230002403259,0.6020162105560303,0.8208039999008179
46,0.5259348154067993,0.9593062400817871,0.5989723205566406,0.8282133340835571
47,0.5211984515190125,0.971125602722168,0.5958578586578369,0.834855318069458
48,0.5180198550224304,0.9726492762565613,0.5968159437179565,0.8334775567054749
49,0.5092335343360901,0.9913831353187561,0.5960527658462524,0.8356541395187378
50,0.5076835751533508,0.9955071806907654,0.5966241359710693,0.8345345258712769
51,0.5080034732818604,0.9975257515907288,0.5960657000541687,0.8364300727844238
