,loss,f1-score,val_loss,val_f1-score
59,0.7507232427597046,0.5402548909187317,0.7723351120948792,0.48926377296447754
60,0.7527618408203125,0.5361940264701843,0.771508514881134,0.4913381338119507
61,0.7519234418869019,0.5373148322105408,0.7708162069320679,0.4931652545928955
62,0.7496503591537476,0.5421419143676758,0.7700848579406738,0.49488306045532227
63,0.7460062503814697,0.5484781861305237,0.7696276903152466,0.4961627125740051
64,0.7445337176322937,0.5511502623558044,0.7694290280342102,0.4971407651901245
65,0.7456282377243042,0.5487902760505676,0.7692720890045166,0.49798884987831116
66,0.7445372343063354,0.5521244406700134,0.7692410349845886,0.4984648823738098
67,0.7440295815467834,0.5529084205627441,0.7691709995269775,0.49920231103897095
68,0.7408738732337952,0.559560239315033,0.7689850926399231,0.5002112984657288
69,0.7410841584205627,0.5579480528831482,0.7687652111053467,0.5014325380325317
70,0.7380015254020691,0.5625248551368713,0.7683300971984863,0.5030372142791748
71,0.739847719669342,0.5623590350151062,0.768547773361206,0.5034751296043396
72,0.7400028109550476,0.5639939904212952,0.7685678005218506,0.5043525099754333
73,0.7349410057067871,0.5708727836608887,0.7687608003616333,0.5050945281982422
74,0.7355612516403198,0.5686513185501099,0.7683998942375183,0.506614089012146
75,0.7333852648735046,0.5741855502128601,0.767553985118866,0.5086818337440491
76,0.7308796644210815,0.5772488713264465,0.7668590545654297,0.5106902718544006
77,0.7349385619163513,0.5736594796180725,0.76610267162323,0.5128862857818604
78,0.7306059002876282,0.5783264636993408,0.7656659483909607,0.5146387815475464
79,0.7308667898178101,0.5764264464378357,0.7656194567680359,0.5159075856208801
80,0.7272189855575562,0.5846267342567444,0.7648521065711975,0.5180505514144897
81,0.7276973128318787,0.5852147936820984,0.7642406821250916,0.5200081467628479
82,0.7280768752098083,0.586679995059967,0.7640088200569153,0.5212478637695312
83,0.7312629818916321,0.5797414183616638,0.7638210654258728,0.5224378705024719
84,0.7288333177566528,0.583236575126648,0.7634711861610413,0.5240076780319214
85,0.7247800230979919,0.5910813808441162,0.7633516788482666,0.5248721837997437
86,0.7251609563827515,0.5904586911201477,0.7633683681488037,0.5253961086273193
87,0.7290575504302979,0.5849828124046326,0.7633983492851257,0.5260505676269531
88,0.7224441766738892,0.5964908003807068,0.7638149261474609,0.5260963439941406
89,0.7202020883560181,0.5997121334075928,0.7639155983924866,0.5265774130821228
90,0.7198863625526428,0.6021867394447327,0.7637655138969421,0.5276336669921875
91,0.7209905385971069,0.601271390914917,0.7638818621635437,0.5281684994697571
92,0.7195258140563965,0.6046183705329895,0.7638254165649414,0.5291637778282166
93,0.7178527116775513,0.6063373684883118,0.7635366916656494,0.5304304361343384
94,0.7170270681381226,0.6081075072288513,0.7636700868606567,0.530848503112793
95,0.7172845602035522,0.6086258292198181,0.7634835839271545,0.5316894054412842
96,0.7152479290962219,0.6117174029350281,0.7632263898849487,0.5326510667800903
97,0.7169756889343262,0.610142171382904,0.7629607319831848,0.5337181687355042
98,0.7145530581474304,0.6143643260002136,0.7627570629119873,0.5348761081695557
99,0.7139129638671875,0.6138582229614258,0.7627831101417542,0.5355300903320312
