,loss,f1-score,val_loss,val_f1-score
0,0.8231621384620667,0.42676711082458496,0.8145267963409424,0.41125527024269104
1,0.8141438961029053,0.4344751536846161,0.8173727989196777,0.407510906457901
2,0.8063950538635254,0.4450851082801819,0.8141558766365051,0.4117378890514374
3,0.798284113407135,0.45342737436294556,0.8084478378295898,0.4191330373287201
4,0.793517529964447,0.46156707406044006,0.8028272390365601,0.4267350733280182
5,0.787903368473053,0.4684520363807678,0.7997987866401672,0.4310387372970581
6,0.7826381325721741,0.4767696261405945,0.7999590635299683,0.4305245876312256
7,0.7790369391441345,0.48133018612861633,0.800790011882782,0.42901599407196045
8,0.773442804813385,0.48892325162887573,0.80106520652771,0.4286177158355713
9,0.7699547410011292,0.4943316578865051,0.800203263759613,0.4298876225948334
10,0.7688046097755432,0.49503493309020996,0.7990618944168091,0.4317359924316406
11,0.7656326293945312,0.50449538230896,0.7977702021598816,0.4337252080440521
12,0.7616298794746399,0.5081261396408081,0.7960198521614075,0.4364512264728546
13,0.7584798336029053,0.514284610748291,0.7943910956382751,0.4393148422241211
14,0.7558117508888245,0.5214823484420776,0.7933249473571777,0.44145503640174866
15,0.7541202902793884,0.523862361907959,0.7916686534881592,0.44476738572120667
16,0.7519898414611816,0.5268646478652954,0.7902742028236389,0.4477677643299103
17,0.7491064667701721,0.5331839323043823,0.7889475226402283,0.4502963721752167
18,0.7479819655418396,0.5326077938079834,0.7879091501235962,0.4526079595088959
19,0.74662846326828,0.5370997190475464,0.7874680757522583,0.4541935920715332
20,0.7423076629638672,0.544650137424469,0.788119375705719,0.4545718729496002
21,0.7414918541908264,0.5460262298583984,0.7869488596916199,0.4579198360443115
22,0.7381882667541504,0.5542082786560059,0.7838742136955261,0.46398651599884033
23,0.7376866936683655,0.5555222034454346,0.7818862199783325,0.46833565831184387
24,0.7345077991485596,0.5623561143875122,0.7806144952774048,0.4714824855327606
25,0.7348863482475281,0.5635941028594971,0.7822959423065186,0.470645546913147
26,0.7325574159622192,0.5649688243865967,0.7805668115615845,0.4751267433166504
27,0.7294283509254456,0.5706185102462769,0.7786540985107422,0.479629784822464
28,0.7325906157493591,0.5630398988723755,0.7784931063652039,0.48129740357398987
29,0.7268485426902771,0.5777013301849365,0.778252363204956,0.48267054557800293
30,0.7253322601318359,0.579940915107727,0.7763453722000122,0.48654547333717346
31,0.7236924171447754,0.5824472904205322,0.7751970887184143,0.48945704102516174
32,0.722299337387085,0.5845834016799927,0.7751383185386658,0.4909079074859619
33,0.719780445098877,0.5892614722251892,0.7740883827209473,0.49387598037719727
34,0.7174190878868103,0.5940234661102295,0.7719665169715881,0.4983265697956085
35,0.7182666063308716,0.5963795185089111,0.7727385759353638,0.49858808517456055
36,0.7158219814300537,0.5978561043739319,0.7712336182594299,0.5020444989204407
37,0.7154195308685303,0.6013731956481934,0.7690778970718384,0.506649911403656
38,0.7118479609489441,0.6083726286888123,0.7684317231178284,0.5092795491218567
39,0.7105795741081238,0.6112791299819946,0.7671335935592651,0.5127368569374084
40,0.7088841199874878,0.6114546060562134,0.7655383348464966,0.5158184766769409
41,0.708660900592804,0.6179187893867493,0.7662393450737,0.5143503546714783
42,0.7066463828086853,0.6157515645027161,0.7673423290252686,0.5124668478965759
43,0.7062755227088928,0.6212343573570251,0.7669845223426819,0.5130957365036011
44,0.7054538726806641,0.6183675527572632,0.7646744251251221,0.5174118280410767
45,0.7047000527381897,0.624407172203064,0.7623271346092224,0.5222584009170532
46,0.7015218138694763,0.6297427415847778,0.7604681849479675,0.52604740858078
47,0.6988633871078491,0.6357321739196777,0.7604989409446716,0.5262096524238586
48,0.6985628604888916,0.6359087228775024,0.761974573135376,0.5246967077255249
49,0.697139322757721,0.6390637159347534,0.7624118328094482,0.5255942344665527
50,0.6956067085266113,0.6444181799888611,0.7610912322998047,0.5290787220001221
51,0.6953355073928833,0.6442591547966003,0.7607486248016357,0.5305761694908142
52,0.6935377717018127,0.6477886438369751,0.7603132724761963,0.5315590500831604
53,0.6919869780540466,0.6502741575241089,0.7593398690223694,0.5336475372314453
54,0.6927505135536194,0.6486412286758423,0.7582811713218689,0.5357901453971863
55,0.6899089217185974,0.6549801826477051,0.7583346366882324,0.5359753966331482
56,0.6903366446495056,0.654466986656189,0.7581976652145386,0.5372012853622437
57,0.6861863136291504,0.658932626247406,0.757908284664154,0.5384490489959717
58,0.6900274753570557,0.6579105854034424,0.7572606205940247,0.5402660965919495
59,0.6862431764602661,0.6583807468414307,0.7549734115600586,0.5453398823738098
60,0.6834182143211365,0.6674841046333313,0.7539517879486084,0.5486755967140198
